"REF_DATE","GEO","DGUID","Criminal Justice System","Key indicators","Sex of accused","Offences","Statistics","Fiscal quarters","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988877","13.1.1.1.15.2.3","-45.1","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988877","13.1.1.1.15.2.3","41.1","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988877","13.1.1.1.15.2.3","20.9","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988970","13.1.1.1.22.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988970","13.1.1.1.22.2.3","-53.8","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988970","13.1.1.1.22.2.3","49.7","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988970","13.1.1.1.22.2.3","-29.8","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276989068","13.1.1.1.28.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276989068","13.1.1.1.28.2.3","-49.2","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276989068","13.1.1.1.28.2.3","56.7","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276989068","13.1.1.1.28.2.3","-10.6","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276989126","13.1.1.1.33.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276989126","13.1.1.1.33.2.3","-35.3","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276989126","13.1.1.1.33.2.3","25.0","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276989126","13.1.1.1.33.2.3","25.5","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276989172","13.1.1.1.36.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276989172","13.1.1.1.36.2.3","16.7","E","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276989172","13.1.1.1.36.2.3","0.0","E","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276989172","13.1.1.1.36.2.3","85.7","E","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276990396","13.2.1.1.1.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276990396","13.2.1.1.1.2.3","-30.5","","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276990396","13.2.1.1.1.2.3","49.1","","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276990396","13.2.1.1.1.2.3","-17.6","","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276990452","13.2.1.1.4.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276990452","13.2.1.1.4.2.3","-26.2","","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276990452","13.2.1.1.4.2.3","51.6","","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276990452","13.2.1.1.4.2.3","-12.8","","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276990519","13.2.1.1.15.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276990519","13.2.1.1.15.2.3","-20.0","","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276990519","13.2.1.1.15.2.3","45.0","","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276990519","13.2.1.1.15.2.3","-24.1","","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276990561","13.2.1.1.22.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276990561","13.2.1.1.22.2.3","-71.4","E","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276990561","13.2.1.1.22.2.3","0.0","E","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276990561","13.2.1.1.22.2.3","0.0","E","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276990584","13.2.1.1.28.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276990584","13.2.1.1.28.2.3","-33.3","E","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276990584","13.2.1.1.28.2.3","150.0","E","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276990584","13.2.1.1.28.2.3","-60.0","E","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276990594","13.2.1.1.33.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276990594","13.2.1.1.33.2.3","-100.0","E","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276990594","13.2.1.1.33.2.3","","..","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276990594","13.2.1.1.33.2.3","0.0","E","","","1"
"2019/2020","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276990604","13.2.1.1.36.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276990604","13.2.1.1.36.2.3","0.0","E","","","1"
"2021/2022","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276990604","13.2.1.1.36.2.3","-50.0","E","","","1"
"2022/2023","Nunavut","2016A000262","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276990604","13.2.1.1.36.2.3","100.0","E","","","1"


